Epoch 1/100 : 0% | Batch 50(2) : 0% | Loss 5571.171755371094
Epoch 1/100 : 0% | Batch 100(2) : 0% | Loss 1509.8014318847656
Epoch 1/100 : 0% | Batch 150(2) : 0% | Loss 1365.7593676757813
Epoch 1/100 : 0% | Batch 200(2) : 0% | Loss 1175.0615881347655
Epoch 1/100 : 0% | Batch 250(2) : 0% | Loss 1095.843175048828
Epoch 1/100 : 0% | Batch 300(2) : 0% | Loss 1018.444521484375
Epoch 1/100 : 0% | Batch 350(2) : 0% | Loss 873.0771533203125
Epoch 1/100 : 0% | Batch 400(2) : 0% | Loss 902.7258068847656
Epoch 1/100 : 0% | Batch 450(2) : 0% | Loss 916.4736193847656
Epoch 1/100 : 0% | Batch 500(2) : 0% | Loss 851.25548828125
Epoch 1/100 : 0% | Batch 550(2) : 0% | Loss 771.2058093261719
Epoch 1/100 : 0% | Batch 600(2) : 0% | Loss 788.8712255859375
Epoch 1/100 : 0% | Batch 650(2) : 0% | Loss 712.9600390625
Epoch 1/100 : 0% | Batch 700(2) : 1% | Loss 717.7929266357422
Epoch 1/100 : 0% | Batch 750(2) : 1% | Loss 718.7572589111328
Epoch 1/100 : 0% | Batch 800(2) : 1% | Loss 680.6144836425781
Epoch 1/100 : 0% | Batch 850(2) : 1% | Loss 709.3257019042969
Epoch 1/100 : 0% | Batch 900(2) : 1% | Loss 660.8871490478516
Epoch 1/100 : 0% | Batch 950(2) : 1% | Loss 625.6436059570312
Epoch 1/100 : 0% | Batch 1000(2) : 1% | Loss 663.3227545166015
Epoch 1/100 : 0% | Batch 1050(2) : 1% | Loss 630.9086004638672
Epoch 1/100 : 0% | Batch 1100(2) : 1% | Loss 632.5248315429687
Epoch 1/100 : 0% | Batch 1150(2) : 1% | Loss 644.769292602539
Epoch 1/100 : 0% | Batch 50(2) : 0% | Loss 4728.185461425781
Epoch 1/100 : 0% | Batch 100(2) : 0% | Loss 1458.2035131835937
Epoch 1/100 : 0% | Batch 150(2) : 0% | Loss 1413.3199072265625
Epoch 1/100 : 0% | Batch 200(2) : 0% | Loss 1237.4202502441406
Epoch 1/100 : 0% | Batch 250(2) : 0% | Loss 1162.8966577148437
Epoch 1/100 : 0% | Batch 300(2) : 0% | Loss 1074.0904724121094
Epoch 1/100 : 0% | Batch 50(2) : 0% | Loss 5163.910290527344
Epoch 1/100 : 0% | Batch 100(2) : 0% | Loss 1519.515870361328
Epoch 1/100 : 0% | Batch 150(2) : 0% | Loss 1426.3183361816407
Epoch 1/100 : 0% | Batch 200(2) : 0% | Loss 1237.4100732421875
Epoch 1/100 : 0% | Batch 250(2) : 0% | Loss 1141.4164404296876
Epoch 1/100 : 0% | Batch 300(2) : 0% | Loss 1046.36841796875
Epoch 1/100 : 0% | Batch 50(2) : 0% | Loss 5117.901862792969
